frame,source,target,model,n,positives,prevalence,auc,ap,ap_lift,pauc01,cap10,cap10_norm,cap20,cap20_norm
a1_trim_srcfull,montiferru_2021,evia_2021_extended,thermal,3950,1059,0.2681012658227848,0.6745515126394342,0.38748141466482355,1.4452800641416932,0.5326926539266218,0.16619452313503305,0.2424766516776202,0.29461756373937675,0.17329643721895535
a1_trim_srcfull,montiferru_2021,evia_2021_extended,baseline,3950,1059,0.2681012658227848,0.6376194689716286,0.3462104655846082,1.2913421520861212,0.508977603520149,0.12653446647780925,0.09719820131442404,0.2776203966005666,0.14216534071255624
a1_trim_src10km,manavgat_2021,bejis_2022,thermal,11826,869,0.0734821579570438,0.32627554538176384,0.04974088988018838,0.6769111205099054,0.47368421052631576,0.0023014959723820483,-0.10855389336401995,0.010356731875719217,-0.23705408515535098
a1_trim_src10km,manavgat_2021,bejis_2022,baseline,11826,869,0.0734821579570438,0.3402436850905722,0.05054565262483917,0.6878629320383752,0.47516001885280323,0.010356731875719217,-0.09960363124920088,0.024165707710011506,-0.21979286536248563
a1_trim_src10km,manavgat_2021,mugla_2021,thermal,36488,2523,0.06914602060951545,0.48072854134717846,0.06279439993338587,0.9081419202415314,0.4885815480111429,0.06738010305192231,-0.03624432994230855,0.15537059056678557,-0.05578676179151806
a1_trim_src10km,manavgat_2021,mugla_2021,baseline,36488,2523,0.06914602060951545,0.5122238923178654,0.07211223901859878,1.0428978903331876,0.5017309524408571,0.10503369005152596,0.005592988946139953,0.22076892588188665,0.0259611573523583
a1_trim_src10km,manavgat_2021,evia_2021_extended,thermal,7566,2336,0.30874966957441186,0.6917473447444931,0.4591136170192744,1.4870092578629408,0.5425948027366932,0.17893835616438356,0.3525812619502868,0.3270547945205479,0.28374760994263853
a1_trim_src10km,manavgat_2021,evia_2021_extended,baseline,7566,2336,0.30874966957441186,0.6648169641687839,0.42273113043408483,1.3691711185206703,0.5243454137780345,0.15154109589041095,0.23021032504780112,0.2898116438356164,0.20057361376673033
a1_trim_src10km,manavgat_2021,montiferru_2021,thermal,1768,341,0.19287330316742082,0.6635971122486934,0.3055325379094114,1.5841100499232823,0.5348867393583474,0.17008797653958943,0.16748423265592147,0.34017595307917886,0.17521994134897356
a1_trim_src10km,manavgat_2021,montiferru_2021,baseline,1768,341,0.19287330316742082,0.6072374626752185,0.23270197811607465,1.2065017516399412,0.4937295664836197,0.10850439882697947,0.02032235459004904,0.25219941348973607,0.06524926686217007
a1_trim_src10km,bejis_2022,manavgat_2021,thermal,5734,934,0.16288803627485177,0.47956548893647394,0.16889770654462932,1.0368944853607114,0.5059743510274616,0.13062098501070663,0.0595833333333333,0.2462526766595289,0.05781584582441112
a1_trim_src10km,bejis_2022,manavgat_2021,baseline,5734,934,0.16288803627485177,0.31849850553176307,0.11729631918770836,0.7201039552701496,0.4912562455389008,0.06316916488222699,-0.07166666666666667,0.1145610278372591,-0.10679871520342613
a1_trim_src10km,bejis_2022,mugla_2021,thermal,17074,886,0.051891765257116085,0.5192772312461758,0.05099866956260589,0.9827892597200146,0.4929174248440395,0.07900677200902935,-0.023325808878856283,0.18058690744920994,-0.02426636568848759
a1_trim_src10km,bejis_2022,mugla_2021,baseline,17074,886,0.051891765257116085,0.5435259222755646,0.05641532338994537,1.087172947584568,0.5030900874567013,0.10948081264108352,0.010534236267870567,0.20654627539503387,0.008182844243792321
a1_trim_src10km,bejis_2022,evia_2021_extended,thermal,1211,412,0.34021469859620146,0.4459123661858877,0.29401794222087263,0.8642129321103805,0.4849143954214613,0.05825242718446602,-0.21526908635794742,0.12864077669902912,-0.18397997496871088
a1_trim_src10km,bejis_2022,evia_2021_extended,baseline,1211,412,0.34021469859620146,0.52042449907044,0.32245750878858803,0.9478059299586896,0.4786597708044611,0.03640776699029126,-0.32790988735919896,0.1553398058252427,-0.11514392991239053
a1_trim_src10km,bejis_2022,montiferru_2021,thermal,675,98,0.1451851851851852,0.5902804796095215,0.2084951543903857,1.4360635634031669,0.5312712332949233,0.19387755102040816,0.15944540727902942,0.2857142857142857,0.10714285714285711
a1_trim_src10km,bejis_2022,montiferru_2021,baseline,675,98,0.1451851851851852,0.6134297739893184,0.19606179573618648,1.3504256338972027,0.5144335212877452,0.1326530612244898,0.05545927209705372,0.2857142857142857,0.10714285714285711
a1_trim_src10km,mugla_2021,manavgat_2021,thermal,11430,2420,0.21172353455818022,0.38429600719127505,0.162165022545058,0.7659281849958731,0.4819382938777126,0.03677685950413223,-0.16981132075471697,0.09008264462809917,-0.1476137624861265
a1_trim_src10km,mugla_2021,manavgat_2021,baseline,11430,2420,0.21172353455818022,0.4630352409168876,0.19393693602809656,0.9159913961988198,0.4966768835941313,0.08925619834710743,-0.02885682574916761,0.16983471074380166,-0.040510543840177576
a1_trim_src10km,mugla_2021,bejis_2022,thermal,6880,531,0.07718023255813954,0.5521405716872239,0.08460564232144241,1.0962086990047528,0.4978022111320759,0.09792843691148775,-0.0023017367650136128,0.20903954802259886,0.01129943502824856
a1_trim_src10km,mugla_2021,bejis_2022,baseline,6880,531,0.07718023255813954,0.5408672392022233,0.07662368592932889,0.9927890003649392,0.485456270192296,0.04519774011299435,-0.060891399874450726,0.11864406779661017,-0.1016949152542373
a1_trim_src10km,mugla_2021,evia_2021_extended,thermal,6964,2091,0.3002584721424469,0.6636263630897195,0.3962949044782219,1.319845870294757,0.51656290369924,0.1291248206599713,0.12497434845064637,0.25633668101386897,0.12087010055407346
a1_trim_src10km,mugla_2021,evia_2021_extended,baseline,6964,2091,0.3002584721424469,0.5899656144109152,0.35440196813544955,1.1803229584386756,0.5107247662837745,0.11812529890004782,0.07777549764005741,0.22859875657580106,0.06135850605376564
a1_trim_src10km,mugla_2021,montiferru_2021,thermal,1368,222,0.16228070175438597,0.5968232630536295,0.21745878974281208,1.3400163259827338,0.5247617416258915,0.16216216216216217,0.12041884816753926,0.28378378378378377,0.1047297297297297
a1_trim_src10km,mugla_2021,montiferru_2021,baseline,1368,222,0.16228070175438597,0.6076010565539361,0.23799379093638948,1.4665563333377514,0.528448260881438,0.17117117117117117,0.13787085514834205,0.3153153153153153,0.14414414414414412
a1_trim_src10km,evia_2021_extended,manavgat_2021,thermal,5807,2062,0.355088686068538,0.5585543090755343,0.41578386000512324,1.170929619325776,0.523950493727543,0.1425800193986421,0.23444592790387178,0.24102812803103782,0.11295060080106803
a1_trim_src10km,evia_2021_extended,manavgat_2021,baseline,5807,2062,0.355088686068538,0.5812466411730352,0.4314192478517319,1.2149619652158132,0.5250086200662601,0.14500484966052377,0.24779706275033375,0.2710960232783705,0.19572763684913214
a1_trim_src10km,evia_2021_extended,bejis_2022,thermal,4423,239,0.05403572236038888,0.2999011976287431,0.035673357206386126,0.6601809996813633,0.47368421052631576,0.0,-0.11111111111111112,0.0,-0.25
a1_trim_src10km,evia_2021_extended,bejis_2022,baseline,4423,239,0.05403572236038888,0.3356525556613359,0.03734068992666355,0.6910371194377944,0.4783085320363478,0.016736401673640166,-0.09251510925151092,0.07531380753138076,-0.15585774058577406
a1_trim_src10km,evia_2021_extended,mugla_2021,thermal,25715,1367,0.05315963445459848,0.6065621999658932,0.09168922372054676,1.724790335021112,0.5408586431179803,0.1755669348939283,0.08396326099325366,0.2648134601316752,0.08101682516459402
a1_trim_src10km,evia_2021_extended,mugla_2021,baseline,25715,1367,0.05315963445459848,0.5718572409402845,0.06962635107760483,1.3097597790494573,0.520990890623669,0.1572787125091441,0.063643013899049,0.27724945135332846,0.09656181419166056
a1_trim_src10km,evia_2021_extended,montiferru_2021,thermal,1853,355,0.19158121964382083,0.7522142198988322,0.37620787263081434,1.9636991210842225,0.5486227745221947,0.2028169014084507,0.24365821094793058,0.4056338028169014,0.25704225352112675
a1_trim_src10km,evia_2021_extended,montiferru_2021,baseline,1853,355,0.19158121964382083,0.6246027567272796,0.27984910948973796,1.4607335208013645,0.5306774241118131,0.18591549295774648,0.2036048064085447,0.3295774647887324,0.16197183098591547
a1_trim_src10km,montiferru_2021,manavgat_2021,thermal,5320,1723,0.3238721804511278,0.550819014555723,0.3533001045034661,1.0908627718853394,0.5028512125290929,0.11317469529889727,0.06310814567695298,0.232733604178758,0.07839866555462885
a1_trim_src10km,montiferru_2021,manavgat_2021,baseline,5320,1723,0.3238721804511278,0.48123702427588866,0.3008148881649677,0.9288074318268301,0.49057394077799965,0.07080673244341265,-0.13983875451765362,0.1497388276262333,-0.1203780928551571
a1_trim_src10km,montiferru_2021,bejis_2022,thermal,2536,184,0.07255520504731862,0.4063077676722863,0.05637922529535294,0.7770528008098644,0.4759535679260262,0.021739130434782608,-0.08695652173913045,0.11413043478260869,-0.10733695652173915
a1_trim_src10km,montiferru_2021,bejis_2022,baseline,2536,184,0.07255520504731862,0.5193452380952381,0.06898871199996376,0.9508444219125439,0.4774348526595993,0.010869565217391304,-0.09903381642512078,0.05434782608695652,-0.18206521739130435
a1_trim_src10km,montiferru_2021,mugla_2021,thermal,18670,1109,0.059400107123727904,0.5487165720786013,0.06154563708821013,1.0361199679322661,0.4863333942035295,0.058611361587015326,-0.04598737601442742,0.1740306582506763,-0.03246167718665465
a1_trim_src10km,montiferru_2021,mugla_2021,baseline,18670,1109,0.059400107123727904,0.5189237319827438,0.05713983091487283,0.9619482805957401,0.4892928472723448,0.06762849413886383,-0.035968339845706854,0.14156898106402163,-0.07303877366997297
a1_trim_src10km,montiferru_2021,evia_2021_extended,thermal,3897,1051,0.26969463690017964,0.6747002653832345,0.39880983419828075,1.4787458837970504,0.5368963847582868,0.1731684110371075,0.2702037947997189,0.3016175071360609,0.18763176387912858
a1_trim_src10km,montiferru_2021,evia_2021_extended,baseline,3897,1051,0.26969463690017964,0.6277709279319699,0.33748458617420274,1.2513581658619106,0.5040531375986961,0.11607992388201713,0.05938158819395642,0.2597526165556613,0.11033028812368237
a2_aoa_srcfull,manavgat_2021,bejis_2022,thermal,2717,250,0.09201324990798675,0.33094122415889743,0.06312716953320528,0.6860660784868751,0.4744070146992938,0.004,-0.10666666666666666,0.024,-0.22
a2_aoa_srcfull,manavgat_2021,bejis_2022,baseline,2717,250,0.09201324990798675,0.29472233481961896,0.06023793896065104,0.6546659206243556,0.4737925884837753,0.004,-0.10666666666666666,0.016,-0.22999999999999998
a2_aoa_srcfull,manavgat_2021,mugla_2021,thermal,37605,2588,0.06882063555378275,0.4412893412910196,0.05940182295842314,0.8631397033815695,0.49184679867559,0.07380216383307574,-0.029108706852138073,0.16228748068006182,-0.047140649149922734
a2_aoa_srcfull,manavgat_2021,mugla_2021,baseline,37605,2588,0.06882063555378275,0.47139395067063694,0.06544556138658283,0.9509583987412856,0.49693729427271177,0.08500772797527048,-0.01665808002747725,0.19088098918083463,-0.011398763523956731
a2_aoa_srcfull,manavgat_2021,evia_2021_extended,thermal,6969,1951,0.2799540823647582,0.6694162419697086,0.40879608702159864,1.4602254897250235,0.5371698170274191,0.17529472065607382,0.29274611398963735,0.34136340338288057,0.2748106815464328
a2_aoa_srcfull,manavgat_2021,evia_2021_extended,baseline,6969,1951,0.2799540823647582,0.6222781993026029,0.352671719279167,1.2597484426737646,0.5133267626546859,0.13787801127626859,0.14726982861697888,0.26704254228600716,0.13033080908728573
a2_aoa_srcfull,manavgat_2021,montiferru_2021,thermal,1541,327,0.21219987021414666,0.5832161983787515,0.26871442521320055,1.266327000775358,0.5173801226158363,0.14067278287461774,0.10955518945634266,0.28440366972477066,0.11367380560131796
a2_aoa_srcfull,manavgat_2021,montiferru_2021,baseline,1541,327,0.21219987021414666,0.5621898442734863,0.23102725140647992,1.0887247535699864,0.4926564934925467,0.10703363914373089,0.018945634266886315,0.22018348623853212,0.027182866556836903
a2_aoa_srcfull,bejis_2022,manavgat_2021,thermal,2568,665,0.2589563862928349,0.32184441661168156,0.18330795964066063,0.7078719403867917,0.47739650866802485,0.02706766917293233,-0.254860746190226,0.06917293233082707,-0.22858644245927484
a2_aoa_srcfull,bejis_2022,manavgat_2021,baseline,2568,665,0.2589563862928349,0.2974551460100593,0.1794502880639587,0.6929749469898435,0.47957539394299836,0.03007518796992481,-0.2443510246978455,0.07218045112781955,-0.22333158171308456
a2_aoa_srcfull,bejis_2022,mugla_2021,thermal,4129,85,0.020586098328893195,0.5561019956944202,0.024125879858242178,1.1719500933491995,0.4939902557930872,0.09411764705882353,-0.006535947712418308,0.27058823529411763,0.08823529411764702
a2_aoa_srcfull,bejis_2022,mugla_2021,baseline,4129,85,0.020586098328893195,0.5772706115086984,0.02452059826712431,1.1911241205288974,0.4981917177303531,0.10588235294117647,0.006535947712418293,0.24705882352941178,0.058823529411764705
a2_aoa_srcfull,bejis_2022,evia_2021_extended,thermal,959,138,0.14389989572471323,0.4459302017687868,0.13732387960848857,0.9543014532213083,0.4921868830313352,0.09420289855072464,-0.009744214372716203,0.2028985507246377,0.0036231884057971037
a2_aoa_srcfull,bejis_2022,evia_2021_extended,baseline,959,138,0.14389989572471323,0.6672271355187205,0.22408161432245843,1.557204841559693,0.5233018467367381,0.14492753623188406,0.07551766138855052,0.2898550724637681,0.11231884057971014
a2_aoa_srcfull,bejis_2022,montiferru_2021,thermal,77,8,0.1038961038961039,0.5760869565217392,0.16869059732836822,1.623646999285544,0.5204042715484363,0.125,0.028985507246376805,0.25,0.062499999999999986
a2_aoa_srcfull,bejis_2022,montiferru_2021,baseline,77,8,0.1038961038961039,0.6503623188405796,0.2047929318488529,1.971131969045209,0.5299389778794813,0.125,0.028985507246376805,0.375,0.21874999999999997
a2_aoa_srcfull,mugla_2021,manavgat_2021,thermal,10667,2438,0.2285553576450736,0.45496591069160464,0.19338393959646732,0.8461142262820004,0.4786089221885956,0.02502050861361772,-0.22214120792319844,0.09105824446267433,-0.16138048365536517
a2_aoa_srcfull,mugla_2021,manavgat_2021,baseline,10667,2438,0.2285553576450736,0.49850106931896454,0.2118506786564509,0.926911890577671,0.484780827664794,0.05906480721903199,-0.12127840563859522,0.1542247744052502,-0.06780896828290195
a2_aoa_srcfull,mugla_2021,bejis_2022,thermal,494,86,0.17408906882591094,0.6526732786137711,0.2515978629822047,1.4452249338745247,0.5016739866081071,0.13953488372093023,0.08333333333333331,0.32558139534883723,0.1569767441860465
a2_aoa_srcfull,mugla_2021,bejis_2022,baseline,494,86,0.17408906882591094,0.38397742818057456,0.14536427212343248,0.83499942359274,0.4932140542875657,0.046511627906976744,-0.11274509803921569,0.11627906976744186,-0.10465116279069768
a2_aoa_srcfull,mugla_2021,evia_2021_extended,thermal,5570,1279,0.2296229802513465,0.6883248736513994,0.34117866084152776,1.4858210640244798,0.5260029741763823,0.1563721657544957,0.16802610114192493,0.29163408913213446,0.13656490328594728
a2_aoa_srcfull,mugla_2021,evia_2021_extended,baseline,5570,1279,0.2296229802513465,0.611746151599371,0.28422836099972276,1.2378045119378074,0.5109448001114661,0.13213448006254885,0.09578186902819849,0.25566849100860045,0.08296434397576317
a2_aoa_srcfull,mugla_2021,montiferru_2021,thermal,1008,214,0.2123015873015873,0.6674651004025519,0.33724249571779175,1.5885067088015612,0.5414514416411329,0.18691588785046728,0.234256926952141,0.3598130841121495,0.2153652392947103
a2_aoa_srcfull,mugla_2021,montiferru_2021,baseline,1008,214,0.2123015873015873,0.691088537865769,0.38771848864854186,1.826262787652945,0.5615046939602355,0.205607476635514,0.28463476070528965,0.37850467289719625,0.2405541561712846
a2_aoa_srcfull,evia_2021_extended,manavgat_2021,thermal,9009,2466,0.27372627372627373,0.6246278440744918,0.41345412210319116,1.5104656066616582,0.5524905749247465,0.18694241686942417,0.3276784349686687,0.31832927818329276,0.2229863976769065
a2_aoa_srcfull,evia_2021_extended,manavgat_2021,baseline,9009,2466,0.27372627372627373,0.6609583132063277,0.39815984459843456,1.4545912570913613,0.5358340160417543,0.16991078669910786,0.26348769677517947,0.3260340632603406,0.23750573131591005
a2_aoa_srcfull,evia_2021_extended,bejis_2022,thermal,1607,11,0.006845052893590542,0.35207336523126,0.005401614353305383,0.7891267514328864,0.47368421052631576,0.0,-0.11111111111111112,0.0,-0.25
a2_aoa_srcfull,evia_2021_extended,bejis_2022,baseline,1607,11,0.006845052893590542,0.3708133971291866,0.005522847346855141,0.8068377896723828,0.47368421052631576,0.0,-0.11111111111111112,0.0,-0.25
a2_aoa_srcfull,evia_2021_extended,mugla_2021,thermal,28964,1707,0.05893522994061594,0.6287473081357409,0.08594517312804593,1.4582987665382088,0.523539911592289,0.1751611013473931,0.08351233483043677,0.31341534856473346,0.14176918570591682
a2_aoa_srcfull,evia_2021_extended,mugla_2021,baseline,28964,1707,0.05893522994061594,0.6108276061534873,0.09093876351026928,1.5430289082082245,0.5298831732356608,0.1769185705916813,0.08546507843520144,0.3034563561804335,0.12932044522554184
a2_aoa_srcfull,evia_2021_extended,montiferru_2021,thermal,1663,344,0.20685508117859291,0.7296158999947107,0.3568780850607307,1.7252565565581255,0.5281977092174165,0.16569767441860464,0.17134192570128878,0.36046511627906974,0.20924943138741464
a2_aoa_srcfull,evia_2021_extended,montiferru_2021,baseline,1663,344,0.20685508117859291,0.6276028351287973,0.3038701621571057,1.4690002315908919,0.5312646444999782,0.16569767441860464,0.17134192570128878,0.2877906976744186,0.11448066717210006
a2_aoa_srcfull,montiferru_2021,manavgat_2021,thermal,4542,1522,0.33509467195068254,0.5715163256781335,0.36115260066530586,1.077762885822483,0.4894160652477501,0.09132720105124836,-0.043708609271523174,0.2187910643889619,0.04735099337748343
a2_aoa_srcfull,montiferru_2021,manavgat_2021,baseline,4542,1522,0.33509467195068254,0.5340127359434693,0.3295648192469544,0.9834976406173895,0.4880425766577246,0.059789750328515114,-0.20264900662251656,0.15703022339027595,-0.10827814569536427
a2_aoa_srcfull,montiferru_2021,bejis_2022,thermal,361,26,0.07202216066481995,0.35442020665901264,0.05344539087379748,0.7420686963631111,0.47368421052631576,0.0,-0.11111111111111112,0.038461538461538464,-0.20192307692307693
a2_aoa_srcfull,montiferru_2021,bejis_2022,baseline,361,26,0.07202216066481995,0.4723306544202066,0.0672039542609858,0.933101057239072,0.4739863435857151,0.038461538461538464,-0.06837606837606838,0.07692307692307693,-0.15384615384615385
a2_aoa_srcfull,montiferru_2021,mugla_2021,thermal,16870,790,0.04682868998221695,0.6127615089111405,0.06186085489201057,1.3210033190230612,0.5085419836195438,0.13670886075949368,0.04078762306610408,0.26582278481012656,0.08227848101265818
a2_aoa_srcfull,montiferru_2021,mugla_2021,baseline,16870,790,0.04682868998221695,0.5938914210592606,0.06253764069369905,1.3354556943072189,0.5174116923709235,0.1341772151898734,0.037974683544303785,0.22025316455696203,0.025316455696202528
a2_aoa_srcfull,montiferru_2021,evia_2021_extended,thermal,3228,687,0.2128252788104089,0.7358505373590725,0.3940814457155151,1.8516665309602371,0.5626988966033282,0.22707423580786026,0.3435655253837072,0.39446870451237265,0.2628886265249902
a2_aoa_srcfull,montiferru_2021,evia_2021_extended,baseline,3228,687,0.2128252788104089,0.6895129483458186,0.33689129366692017,1.582947737928411,0.5331110506305341,0.17758369723435224,0.20975993703266427,0.34643377001455605,0.19795356158992525
a2_aoa_src10km,manavgat_2021,bejis_2022,thermal,2670,288,0.10786516853932585,0.27758682013247504,0.06961052647424563,0.6453475891883189,0.47368421052631576,0.0,-0.12090680100755667,0.013888888888888888,-0.2326388888888889
a2_aoa_src10km,manavgat_2021,bejis_2022,baseline,2670,288,0.10786516853932585,0.26882390498180797,0.06844621066279769,0.6345534113530202,0.4765428211586902,0.010416666666666666,-0.10831234256926951,0.020833333333333332,-0.22395833333333331
a2_aoa_src10km,manavgat_2021,mugla_2021,thermal,36707,2405,0.06551883836870352,0.48755807380960436,0.06048735199118647,0.9232055008484331,0.4894923178988248,0.07068607068607069,-0.032571032571032575,0.16091476091476092,-0.04885654885654886
a2_aoa_src10km,manavgat_2021,mugla_2021,baseline,36707,2405,0.06551883836870352,0.5018879935357109,0.06613235480048105,1.0093639699215209,0.5003937688083772,0.09896049896049897,-0.001155001155001155,0.20665280665280666,0.008316008316008316
a2_aoa_src10km,manavgat_2021,evia_2021_extended,thermal,6705,1895,0.2826249067859806,0.7192238026538817,0.45834794482786423,1.6217535462115196,0.5519691334161546,0.19366754617414247,0.36902286902286896,0.3525065963060686,0.3004158004158004
a2_aoa_src10km,manavgat_2021,evia_2021_extended,baseline,6705,1895,0.2826249067859806,0.652475987251713,0.38036097467983904,1.3458154803315676,0.5195498661683914,0.14828496042216358,0.19022869022869016,0.2854881266490765,0.16839916839916838
a2_aoa_src10km,manavgat_2021,montiferru_2021,thermal,1395,277,0.1985663082437276,0.6692197903683086,0.3178559486105217,1.600754687045768,0.5414302500631369,0.18050541516245489,0.1994633273703041,0.33212996389891697,0.1651624548736462
a2_aoa_src10km,manavgat_2021,montiferru_2021,baseline,1395,277,0.1985663082437276,0.6035629637762121,0.23045731384048807,1.1606063278248406,0.4882660433301371,0.09025270758122744,-0.024150268336314843,0.23465703971119134,0.04332129963898916
a2_aoa_src10km,bejis_2022,manavgat_2021,thermal,2058,335,0.16277939747327502,0.41449051896639844,0.1418625974155196,0.8715021656153413,0.4924962808525111,0.08358208955223881,-0.031921067904817184,0.191044776119403,-0.01119402985074628
a2_aoa_src10km,bejis_2022,manavgat_2021,baseline,2058,335,0.16277939747327502,0.37814467996638973,0.13173245046010973,0.8092698001400174,0.49403819403760135,0.07462686567164178,-0.049332559489262934,0.15522388059701492,-0.055970149253731366
a2_aoa_src10km,bejis_2022,mugla_2021,thermal,4243,88,0.020740042422814048,0.6784104583743573,0.03314899071321637,1.5983087226838302,0.5073238560793187,0.13636363636363635,0.04040404040404039,0.3409090909090909,0.1761363636363636
a2_aoa_src10km,bejis_2022,mugla_2021,baseline,4243,88,0.020740042422814048,0.6873687233344274,0.0355405499784098,1.713619926799918,0.5103610684078098,0.1590909090909091,0.06565656565656565,0.375,0.21874999999999997
a2_aoa_src10km,bejis_2022,evia_2021_extended,thermal,275,9,0.03272727272727273,0.83249791144528,0.09300202641445092,2.841728584886,0.47720177637075145,0.1111111111111111,0.012345679012345666,0.5555555555555556,0.4444444444444444
a2_aoa_src10km,bejis_2022,evia_2021_extended,baseline,275,9,0.03272727272727273,0.7660818713450293,0.0688740714483323,2.10448551647682,0.47368421052631576,0.0,-0.11111111111111112,0.4444444444444444,0.30555555555555547
a2_aoa_src10km,bejis_2022,montiferru_2021,thermal,90,8,0.08888888888888889,0.448170731707317,0.10668019596871797,1.200152204648077,0.5073812580231065,0.125,0.02777777777777777,0.25,0.062499999999999986
a2_aoa_src10km,bejis_2022,montiferru_2021,baseline,90,8,0.08888888888888889,0.5228658536585367,0.12068922692061465,1.3577538028569147,0.49133504492939667,0.125,0.02777777777777777,0.375,0.21874999999999997
a2_aoa_src10km,mugla_2021,manavgat_2021,thermal,11238,2492,0.2217476419291689,0.40897577025810283,0.1745953268590334,0.7873604667904563,0.4798050646056452,0.03531300160513644,-0.18431282872170138,0.09028892455858747,-0.15630002286759664
a2_aoa_src10km,mugla_2021,manavgat_2021,baseline,11238,2492,0.2217476419291689,0.48055169178003504,0.20596488863807333,0.9288256093558057,0.49310080340665174,0.08547351524879615,-0.04139034987422823,0.17054574638844303,-0.04196203978961812
a2_aoa_src10km,mugla_2021,bejis_2022,thermal,534,85,0.15917602996254682,0.6150399580767719,0.2147110356044365,1.3488905060325775,0.48697828680176797,0.08235294117647059,-0.03340757238307351,0.3176470588235294,0.14705882352941171
a2_aoa_src10km,mugla_2021,bejis_2022,baseline,534,85,0.15917602996254682,0.46896371020568584,0.1449217117105445,0.9104493418050678,0.4926461969150572,0.058823529411764705,-0.0779510022271715,0.08235294117647059,-0.14705882352941177
a2_aoa_src10km,mugla_2021,evia_2021_extended,thermal,5314,1163,0.2188558524651863,0.6923910429439974,0.33787790424638475,1.543837646745734,0.5315853327841098,0.16766981943250214,0.18959286918814738,0.31212381771281167,0.1570705854011081
a2_aoa_src10km,mugla_2021,evia_2021_extended,baseline,5314,1163,0.2188558524651863,0.6215974644197868,0.2871724722366068,1.3121534973906523,0.5160048966991391,0.13413585554600171,0.0956396049144784,0.2699914015477214,0.09804866297277759
a2_aoa_src10km,mugla_2021,montiferru_2021,thermal,1039,228,0.21944177093359,0.6405942414606183,0.33219296137180215,1.5138091529179931,0.5449372831780925,0.20175438596491227,0.28606658446362504,0.31140350877192985,0.156596794081381
a2_aoa_src10km,mugla_2021,montiferru_2021,baseline,1039,228,0.21944177093359,0.6594630843446472,0.35175397424698024,1.6029490317658441,0.5421962330057736,0.19298245614035087,0.2614056720098643,0.34210526315789475,0.19975339087546237
a2_aoa_src10km,evia_2021_extended,manavgat_2021,thermal,6421,2183,0.3399781965425946,0.5647765769945243,0.3985539139605414,1.1722925705637364,0.520010311098461,0.14063215758131012,0.20929683813119387,0.24599175446633073,0.11845210004719202
a2_aoa_src10km,evia_2021_extended,manavgat_2021,baseline,6421,2183,0.3399781965425946,0.6140782402610416,0.43127325015434914,1.2685320839400256,0.5254885372713999,0.14933577645442053,0.25412930627654556,0.2775996335318369,0.1998584237848041
a2_aoa_src10km,evia_2021_extended,bejis_2022,thermal,1111,5,0.004500450045004501,0.40506329113924056,0.004350002150191243,0.966570477772494,0.47368421052631576,0.0,-0.11111111111111112,0.0,-0.25
a2_aoa_src10km,evia_2021_extended,bejis_2022,baseline,1111,5,0.004500450045004501,0.41338155515370706,0.004350551077198555,0.966692449353519,0.47368421052631576,0.0,-0.11111111111111112,0.0,-0.25
a2_aoa_src10km,evia_2021_extended,mugla_2021,thermal,24538,1457,0.059377292362865756,0.6628193741137305,0.12594139766253348,2.121036386989188,0.5590415735002712,0.2237474262182567,0.13749714024250742,0.332875772134523,0.16609471516815374
a2_aoa_src10km,evia_2021_extended,mugla_2021,baseline,24538,1457,0.059377292362865756,0.630131680625693,0.09594993885236305,1.6159365817153635,0.5352904058389437,0.19011667810569663,0.10012964233966291,0.3266986959505834,0.1583733699382292
a2_aoa_src10km,evia_2021_extended,montiferru_2021,thermal,1258,283,0.22496025437201908,0.7345293105010419,0.3803875484345002,1.690910020956188,0.5261107375669399,0.1625441696113074,0.18153846153846148,0.3321554770318021,0.19179487179487173
a2_aoa_src10km,evia_2021_extended,montiferru_2021,baseline,1258,283,0.22496025437201908,0.6622669203587933,0.3369399972327168,1.4977756767447268,0.5247850531465931,0.16607773851590105,0.19179487179487173,0.31095406360424027,0.161025641025641
a2_aoa_src10km,montiferru_2021,manavgat_2021,thermal,4323,1463,0.3384223918575064,0.5784730819419814,0.37016030509121844,1.0937819541417206,0.4929510177558528,0.09432672590567327,-0.02902097902097906,0.22419685577580314,0.06188811188811187
a2_aoa_src10km,montiferru_2021,manavgat_2021,baseline,4323,1463,0.3384223918575064,0.543616072922293,0.33734294554316646,0.9968103578831911,0.48698808117090664,0.06015037593984962,-0.20384615384615393,0.16131237183868763,-0.09895104895104899
a2_aoa_src10km,montiferru_2021,bejis_2022,thermal,304,14,0.046052631578947366,0.2977832512315271,0.033390240826028934,0.7250452293651998,0.47368421052631576,0.0,-0.11111111111111112,0.07142857142857142,-0.16071428571428573
a2_aoa_src10km,montiferru_2021,bejis_2022,baseline,304,14,0.046052631578947366,0.3773399014778325,0.038930889462396756,0.8453564568977582,0.4749805548353643,0.07142857142857142,-0.03174603174603176,0.07142857142857142,-0.16071428571428573
a2_aoa_src10km,montiferru_2021,mugla_2021,thermal,15893,740,0.04656137922355754,0.6085442896866378,0.060092466840536256,1.2906075344549226,0.5054728164378155,0.12027027027027028,0.022522522522522525,0.2662162162162162,0.08277027027027026
a2_aoa_src10km,montiferru_2021,mugla_2021,baseline,15893,740,0.04656137922355754,0.586991693732933,0.058110045381364876,1.2480310151973406,0.512453815087999,0.13648648648648648,0.04054054054054053,0.21081081081081082,0.013513513513513514
