frame,feature,region_a,region_b,auc_a,auc_b,diff,diff_lo_1000,diff_hi_1000,diff_lo,diff_hi,opposite_sides,p_norm,p_pct,p_iut_norm,p_iut_pct,strict_supported_1000,p_norm_holm,p_pct_holm,p_iut_norm_holm,p_iut_pct_holm,p_norm_bh,p_pct_bh,diff_excl0_1000
collar10,elevation_mean,manavgat_2021,evia_2021_extended,0.56090952881355,0.647769410765906,-0.08685988195235594,-0.23306865863316079,0.07088281311317379,-0.23432525242072558,0.07082273583563645,False,0.26229279722898535,0.2798,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
collar10,elevation_mean,manavgat_2021,montiferru_2021,0.56090952881355,0.5811567066601115,-0.020247177846561493,-0.2326533474994858,0.21052274132689636,-0.2230122709567372,0.20033783423736562,False,0.8517284001081387,0.8637,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9235609157799094,0.9393614457831325,False
collar10,elevation_mean,bejis_2022,mugla_2021,0.6143085374967179,0.6055696330476426,0.008738904449075324,-0.13970270558439668,0.14686384973105082,-0.12770643938652393,0.14521878290205242,False,0.899599279159914,0.8857,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9338591556413836,0.9489642857142858,False
collar10,elevation_mean,bejis_2022,evia_2021_extended,0.6143085374967179,0.647769410765906,-0.03346087326918812,-0.18260928299627083,0.12582069257114753,-0.1801003188177616,0.11820068753644525,False,0.6588735798853931,0.6678,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8720385616130202,0.8838529411764705,False
collar10,elevation_mean,bejis_2022,montiferru_2021,0.6143085374967179,0.5811567066601115,0.03315183083660633,-0.17576263252924668,0.2605921817049505,-0.17159849538950211,0.25237482018126517,False,0.7579156913346142,0.75,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9211779100279484,0.9094615384615385,False
collar10,elevation_mean,mugla_2021,evia_2021_extended,0.6055696330476426,0.647769410765906,-0.04219977771826344,-0.16895636974613357,0.08974720334320016,-0.16637944770475221,0.08768144471259444,False,0.5173580527543048,0.5243,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8261164955932331,0.8430517241379311,False
collar10,elevation_mean,mugla_2021,montiferru_2021,0.6055696330476426,0.5811567066601115,0.02441292638753101,-0.1736104779086925,0.23368108178566865,-0.16538465698570187,0.22912346851487853,False,0.8085894988023102,0.8136,1.0,1.0,False,1.0,1.0,1.0,1.0,0.9211779100279484,0.9268860759493671,False
collar10,elevation_mean,evia_2021_extended,montiferru_2021,0.647769410765906,0.5811567066601115,0.06661270410579445,-0.134331917246381,0.2895369655421531,-0.13481118246457185,0.2792801782287963,False,0.5250780017750225,0.5259,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8261164955932331,0.8430517241379311,False
collar10,slope_mean,manavgat_2021,bejis_2022,0.56874171925485,0.6034912443699381,-0.03474952511508811,-0.16699396395927085,0.10377695984395337,-0.17582256159474238,0.1084282231432731,False,0.6330297295575227,0.6352,1.0,1.0,False,1.0,1.0,1.0,1.0,0.8503384426892096,0.8661818181818182,False
collar10,slope_mean,manavgat_2021,mugla_2021,0.56874171925485,0.6350429094061244,-0.06630119015127445,-0.18113306975343899,0.05635358951343967,-0.1840634226114317,0.056869767076738346,False,0.27992192078575584,0.2908,1.0,1.0,False,1.0,1.0,1.0,1.0,0.7867177662195597,0.7762941176470588,False
