block,direction,source_region,target_region,metric,value,ci_low,ci_high,source_file,source_column
transfer_matrix,manavgat_2021_to_bejis_2022,manavgat_2021,bejis_2022,baseline_coral_after_regionwise_zscore_pr_auc,0.05744906026418394,0.050802043748571134,0.06546626096548659,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_bejis_2022,manavgat_2021,bejis_2022,baseline_coral_after_regionwise_zscore_roc_auc,0.4198956384282857,0.3965886645487772,0.4426968213825941,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,thermal_raw_source_only_pr_auc,0.06264647046501597,0.05776968851263152,0.06799238606400301,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,thermal_raw_source_only_roc_auc,0.47015987108700774,0.4514544710147362,0.48809661028550316,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,thermal_regionwise_zscore_pr_auc,0.06103434711139587,0.05568098731559772,0.06670059558367608,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,thermal_regionwise_zscore_roc_auc,0.4305043280209929,0.410934937284168,0.4494361095670697,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,thermal_coral_after_regionwise_zscore_pr_auc,0.06372755616715954,0.05808939437103916,0.06958419946610113,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,thermal_coral_after_regionwise_zscore_roc_auc,0.44296224595241845,0.42262972858098685,0.4614536793317533,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,baseline_raw_source_only_pr_auc,0.07490551117572594,0.06853227517236213,0.08233669280427164,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,baseline_raw_source_only_roc_auc,0.5079294316533509,0.4906738596515208,0.5265559915021903,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,baseline_regionwise_zscore_pr_auc,0.06515903894746683,0.05983868445468133,0.0707236665705395,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,baseline_regionwise_zscore_roc_auc,0.4714366569919505,0.45347881789144895,0.4892235293169706,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,baseline_coral_after_regionwise_zscore_pr_auc,0.06847523898502403,0.06276143811958443,0.07444497274692095,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_mugla_2021,manavgat_2021,mugla_2021,baseline_coral_after_regionwise_zscore_roc_auc,0.4856767761741509,0.4679021117772,0.5038546010611735,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,thermal_raw_source_only_pr_auc,0.3426989575695243,0.3181961104162294,0.36900438937974034,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,thermal_raw_source_only_roc_auc,0.6125620551965896,0.5931717771385647,0.6314064442015456,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,thermal_regionwise_zscore_pr_auc,0.31248349491865984,0.28801663205571326,0.33816872840281986,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,thermal_regionwise_zscore_roc_auc,0.5422100386488388,0.5198656109154567,0.5645670415104483,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,thermal_coral_after_regionwise_zscore_pr_auc,0.3239938001758473,0.29912861083658965,0.3515347395806732,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,thermal_coral_after_regionwise_zscore_roc_auc,0.539335536923719,0.5177010989733599,0.5609611055337709,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,baseline_raw_source_only_pr_auc,0.35285258701024047,0.32740093772215323,0.38088915792171046,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,baseline_raw_source_only_roc_auc,0.5938705229951085,0.5742126163802784,0.6126647956508481,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,baseline_regionwise_zscore_pr_auc,0.30759006690933743,0.2845138285142154,0.3325772388295104,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,baseline_regionwise_zscore_roc_auc,0.5309580570923652,0.508960538064011,0.5550535179237919,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,baseline_coral_after_regionwise_zscore_pr_auc,0.33002557511225644,0.3049703960684559,0.35769796368570544,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_evia_2021_extended,manavgat_2021,evia_2021_extended,baseline_coral_after_regionwise_zscore_roc_auc,0.5474027973556916,0.52509649495089,0.5709134398431639,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,thermal_raw_source_only_pr_auc,0.24260396955428254,0.20216108861913967,0.29155262812737,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,thermal_raw_source_only_roc_auc,0.5332600780053577,0.4877918388024024,0.5804071088492808,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,thermal_regionwise_zscore_pr_auc,0.25400649411419973,0.21227732577811806,0.299476112048947,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,thermal_regionwise_zscore_roc_auc,0.5857355683148345,0.5396243213692403,0.6287897288423395,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,thermal_coral_after_regionwise_zscore_pr_auc,0.2497813757168238,0.21012626751273641,0.2957113190703969,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,thermal_coral_after_regionwise_zscore_roc_auc,0.5922411041043032,0.550173988813856,0.6311614882938034,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,baseline_raw_source_only_pr_auc,0.26408322599827644,0.22094124147639996,0.31408827559287555,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,baseline_raw_source_only_roc_auc,0.5779257792439125,0.5348215647812358,0.6191237100074252,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,baseline_regionwise_zscore_pr_auc,0.2828437890105491,0.2359230760469585,0.3363612162224088,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,baseline_regionwise_zscore_roc_auc,0.5996011825723262,0.5558081804033332,0.6398365914204734,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,baseline_coral_after_regionwise_zscore_pr_auc,0.2524502478433585,0.2103573112799353,0.2964123655199642,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,manavgat_2021_to_montiferru_2021,manavgat_2021,montiferru_2021,baseline_coral_after_regionwise_zscore_roc_auc,0.5866113935939372,0.5466739380534793,0.6260961974122135,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,thermal_raw_source_only_pr_auc,0.03440634297977607,0.02889337503632467,0.04165960638901521,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,thermal_raw_source_only_roc_auc,0.4435284296463047,0.4077646922401823,0.4799414802678467,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,thermal_regionwise_zscore_pr_auc,0.03851318938960183,0.03207863713788723,0.04681296913032082,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,thermal_regionwise_zscore_roc_auc,0.4573382668320535,0.4195795818925588,0.49681997087165924,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,thermal_coral_after_regionwise_zscore_pr_auc,0.04270970536494872,0.036622032188114884,0.04980531343145186,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,thermal_coral_after_regionwise_zscore_roc_auc,0.5553095674321841,0.5278017445727373,0.5828440794043487,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,baseline_raw_source_only_pr_auc,0.033190336735100884,0.02798243493625697,0.04002706422206261,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,baseline_raw_source_only_roc_auc,0.4209078604067977,0.3857126953214686,0.45922270142388355,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,baseline_regionwise_zscore_pr_auc,0.03435243285780811,0.028982143044696027,0.04106122662688076,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,baseline_regionwise_zscore_roc_auc,0.4414940597316637,0.4070723591573225,0.4796967974989678,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,baseline_coral_after_regionwise_zscore_pr_auc,0.03497986772714781,0.029397370518406202,0.04274668577149583,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_manavgat_2021,bejis_2022,manavgat_2021,baseline_coral_after_regionwise_zscore_roc_auc,0.4560562584896076,0.4201339788070818,0.4910682146404256,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,thermal_raw_source_only_pr_auc,0.09253859122869844,0.0845728668968239,0.10156456114018891,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,thermal_raw_source_only_roc_auc,0.6184747489978262,0.6007719815536623,0.6345509090127365,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,thermal_regionwise_zscore_pr_auc,0.06882390345452313,0.06352915499477547,0.07465714936827637,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,thermal_regionwise_zscore_roc_auc,0.5177332840752557,0.5012550025897887,0.5352596621204385,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,thermal_coral_after_regionwise_zscore_pr_auc,0.06907238999142255,0.06351290420530657,0.0749279641038294,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,thermal_coral_after_regionwise_zscore_roc_auc,0.5066377964680288,0.4893203960731929,0.5241975570805645,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,baseline_raw_source_only_pr_auc,0.09363146544008288,0.08466576674663197,0.10398344291106094,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,baseline_raw_source_only_roc_auc,0.5922389997163681,0.5744073247287705,0.6089843455527543,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,baseline_regionwise_zscore_pr_auc,0.08194563197847066,0.07466463459587834,0.09003583260054931,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,baseline_regionwise_zscore_roc_auc,0.5649705351959404,0.5478618587706711,0.5812175006640783,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,baseline_coral_after_regionwise_zscore_pr_auc,0.0835876596838193,0.07599486018353271,0.09219397191954122,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_mugla_2021,bejis_2022,mugla_2021,baseline_coral_after_regionwise_zscore_roc_auc,0.5701682656206,0.5533610367253833,0.5864502743013172,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,thermal_raw_source_only_pr_auc,0.2257835213181088,0.208885527139773,0.24270655536705144,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,thermal_raw_source_only_roc_auc,0.38282143313044736,0.3630438786042756,0.40191746614026674,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,thermal_regionwise_zscore_pr_auc,0.29092854202330454,0.2699746024728818,0.3133874540278703,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,thermal_regionwise_zscore_roc_auc,0.5315998278954264,0.5092765451292832,0.5508467833166735,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,thermal_coral_after_regionwise_zscore_pr_auc,0.2748417434786117,0.2558501076535456,0.29640353777717726,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,thermal_coral_after_regionwise_zscore_roc_auc,0.49909737895869943,0.4789378316382308,0.5178399231307814,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,baseline_raw_source_only_pr_auc,0.28226185761164624,0.26246884572242596,0.3037897143467472,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,baseline_raw_source_only_roc_auc,0.5304610270505659,0.5124590543904082,0.5489162227051457,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,baseline_regionwise_zscore_pr_auc,0.3280115979933249,0.30322895254420135,0.35276463896058025,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,baseline_regionwise_zscore_roc_auc,0.5842327856949503,0.5626402508723732,0.6055160420776279,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,baseline_coral_after_regionwise_zscore_pr_auc,0.3359096391753359,0.31081972456991963,0.36145894989952043,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_evia_2021_extended,bejis_2022,evia_2021_extended,baseline_coral_after_regionwise_zscore_roc_auc,0.5985424016871861,0.5781425895087429,0.6194897599294047,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_montiferru_2021,bejis_2022,montiferru_2021,thermal_raw_source_only_pr_auc,0.28874094281489027,0.235999998884532,0.3487982103417781,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_montiferru_2021,bejis_2022,montiferru_2021,thermal_raw_source_only_roc_auc,0.5937253341599618,0.5599207417498522,0.6305896470126982,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
transfer_matrix,bejis_2022_to_montiferru_2021,bejis_2022,montiferru_2021,thermal_regionwise_zscore_pr_auc,0.2540425162902778,0.20843099232188864,0.30977937836768643,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",pr_auc
transfer_matrix,bejis_2022_to_montiferru_2021,bejis_2022,montiferru_2021,thermal_regionwise_zscore_roc_auc,0.5495051795372422,0.49977035550202475,0.6008547538204455,"drive_new/diagnostics/multi_aoi_transfer_synthesis/bejis_2022__evia_2021_extended__manavgat_2021__montiferru_2021__mugla_2021/multi_aoi_transfer_matrix.csv",roc_auc
